O*NET-SOC Code,Title,Description,AB_Arm-Hand Steadiness,AB_Auditory Attention,AB_Category Flexibility,AB_Control Precision,AB_Deductive Reasoning,AB_Depth Perception,AB_Dynamic Flexibility,AB_Dynamic Strength,AB_Explosive Strength,AB_Extent Flexibility,AB_Far Vision,AB_Finger Dexterity,AB_Flexibility of Closure,AB_Fluency of Ideas,AB_Glare Sensitivity,AB_Gross Body Coordination,AB_Gross Body Equilibrium,AB_Hearing Sensitivity,AB_Inductive Reasoning,AB_Information Ordering,AB_Manual Dexterity,AB_Mathematical Reasoning,AB_Memorization,AB_Multilimb Coordination,AB_Near Vision,AB_Night Vision,AB_Number Facility,AB_Oral Comprehension,AB_Oral Expression,AB_Originality,AB_Perceptual Speed,AB_Peripheral Vision,AB_Problem Sensitivity,AB_Rate Control,AB_Reaction Time,AB_Response Orientation,AB_Selective Attention,AB_Sound Localization,AB_Spatial Orientation,AB_Speech Clarity,AB_Speech Recognition,AB_Speed of Closure,AB_Speed of Limb Movement,AB_Stamina,AB_Static Strength,AB_Time Sharing,AB_Trunk Strength,AB_Visual Color Discrimination,AB_Visualization,AB_Wrist-Finger Speed,AB_Written Comprehension,AB_Written Expression,WS_Achievement Orientation,WS_Adaptability,WS_Attention to Detail,WS_Cautiousness,WS_Cooperation,WS_Dependability,WS_Empathy,WS_Humility,WS_Initiative,WS_Innovation,WS_Integrity,WS_Intellectual Curiosity,WS_Leadership Orientation,WS_Optimism,WS_Perseverance,WS_Self-Confidence,WS_Self-Control,WS_Sincerity,WS_Social Orientation,WS_Stress Tolerance,WS_Tolerance for Ambiguity,IT_Artistic,IT_Conventional,IT_Enterprising,IT_Investigative,IT_Realistic,IT_Social,Job Zone
21-1021.00,"Child, Family, and School Social Workers","Provide social services and assistance to improve the social and psychological functioning of children and their families and to maximize the family well-being and the academic functioning of children. May assist parents, arrange adoptions, and find foster homes for abandoned or abused children. In schools, they address such problems as teenage pregnancy, misbehavior, and truancy. May also advise teachers.",0.151950719,0.465240642,0.422839506,0.118320611,0.537142857,0.185,0.123333333,0.174528302,0.138121547,0.053333333,0.444444444,0.183544304,0.582474227,0.589622642,0.062015504,0.14453125,0.082222222,0.298701299,0.484536082,0.480769231,0.486652977,0.355871886,0.590504451,0.354005168,0.386597938,0.068571429,0.31640625,0.546391753,0.565333333,0.596112311,0.56,0.066298343,0.613402062,0.051948052,0.188311688,0.141221374,0.347222222,0.041811847,0.082222222,0.568,0.591715976,0.484261501,0.296735905,0.205188679,0.248888889,0.426,0.352941176,0.298056156,0.352941176,0.068571429,0.643410853,0.64,0.450184502,0.800653595,0.522123894,0.564643799,1,0.917073171,1,0.72029703,0.781362007,0.569620253,0.838596491,0.46,0.475065617,0.852090032,0.582142857,0.58781362,0.753943218,1,0.879888268,0.761403509,0.845697329,0.316666667,0.363636364,0.323333333,0.386666667,0.116666667,0.975,4
21-1022.00,Healthcare Social Workers,"Provide individuals, families, and groups with the psychosocial support needed to cope with chronic, acute, or terminal illnesses. Services include advising family caregivers. Provide patients with information and counseling, and make referrals for other services. May also provide case and care management or interventions designed to promote health, prevent disease, and address barriers to access to healthcare.",0.513347023,0.43315508,0.5,0.452290076,0.605714286,0.405,0.123333333,0.353773585,0.171270718,0,0.471111111,0.261603376,0.582474227,0.764150943,0.289405685,0.09765625,0.111111111,0.162337662,0.515463918,0.557692308,0.024640657,0.288256228,0.629080119,0.062015504,0.355670103,0.211428571,0.31640625,0.742268041,0.698666667,0.647948164,0.625,0.240331492,0.613402062,0.324675325,0.268398268,0.190839695,0.347222222,0.303135889,0.248888889,0.6,0.591715976,0.515738499,0.296735905,0.146226415,0.111111111,0.452,0.352941176,0.107991361,0.294117647,0.105714286,0.677002584,0.666666667,0.623616236,0.826797386,0.60619469,0.662269129,1,0.829268293,1,0.72029703,0.781362007,0.597468354,0.785964912,0.611428571,0.635170604,0.852090032,0.596428571,0.609318996,0.753943218,1,0.905027933,0.775438596,0.869436202,0.223333333,0.270871985,0.258333333,0.54,0.16,0.986666667,5
21-1023.00,Mental Health and Substance Abuse Social Workers,"Assess and treat individuals with mental, emotional, or substance abuse problems, including abuse of alcohol, tobacco, and/or other drugs. Activities may include individual and group therapy, crisis intervention, case management, client advocacy, prevention, and education.",0.513347023,0.56684492,0.537037037,0.452290076,0.68,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.415555556,0.156118143,0.613402062,0.70754717,0.289405685,0.09765625,0.111111111,0.324675325,0.579896907,0.679487179,0.486652977,0.377224199,0.703264095,0.57881137,0.386597938,0.211428571,0.4140625,0.742268041,0.733333333,0.704103672,0.655,0.240331492,0.742268041,0.324675325,0.134199134,0.190839695,0.347222222,0.303135889,0.248888889,0.6,0.591715976,0.573849879,0.296735905,0.056603774,0.193333333,0.426,0.324705882,0.272138229,0.381176471,0.32,0.677002584,0.695555556,0.516605166,0.758169935,0.557522124,0.564643799,0.971698113,0.843902439,1,0.702970297,0.756272401,0.551898734,0.70877193,0.622857143,0.538057743,0.909967846,0.492857143,0.53046595,0.728706625,1,0.93575419,0.828070175,0.863501484,0.296666667,0.280148423,0.243333333,0.513333333,0.118333333,0.995,5
21-1029.00,"Social Workers, All Other",All social workers not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
21-1091.00,Health Education Specialists,"Provide and manage health education programs that help individuals, families, and their communities maximize and maintain healthy lifestyles. Use data to identify community needs prior to planning, implementing, monitoring, and evaluating programs designed to encourage healthy lifestyles, policies, and environments. May link health systems, health providers, insurers, and patients to address individual and population health needs. May serve as resource to assist individuals, other health professionals, or the community, and may administer fiscal resources for health education programs.",0.332648871,0.36631016,0.345679012,0.236641221,0.537142857,0.125,0.123333333,0.028301887,0.171270718,0.053333333,0.444444444,0.316455696,0.420103093,0.676886792,0.289405685,0.31640625,0.275555556,0.242424242,0.451030928,0.358974359,0.281314168,0.355871886,0.519287834,0.387596899,0.453608247,0.211428571,0.33984375,0.546391753,0.634666667,0.596112311,0.405,0.240331492,0.355670103,0.324675325,0.404761905,0.309160305,0.305555556,0.303135889,0.248888889,0.568,0.408284024,0.331719128,0.296735905,0.056603774,0.222222222,0.4,0.145882353,0.323974082,0.381176471,0.034285714,0.677002584,0.695555556,0.67896679,0.764705882,0.579646018,0.588390501,0.779874214,0.741463415,0.82300885,0.668316832,0.795698925,0.718987342,0.719298246,0.737142857,0.732283465,0.758842444,0.560714286,0.666666667,0.589905363,0.780254777,0.860335196,0.533333333,0.795252226,0.256666667,0.434137291,0.368333333,0.715,0.11,0.858333333,4
21-1092.00,Probation Officers and Correctional Treatment Specialists,"Provide social services to assist in rehabilitation of law offenders in custody or on probation or parole. Make recommendations for actions involving formulation of rehabilitation plan and treatment of offender, including conditional release and education and employment stipulations.",0.254620123,0.5,0.345679012,0.236641221,0.571428571,0.31,0.123333333,0.056603774,0.378453039,0.053333333,0.333333333,0.261603376,0.420103093,0.528301887,0.095607235,0.33984375,0.222222222,0.19047619,0.484536082,0.358974359,0.205338809,0.199288256,0.40652819,0.387596899,0.386597938,0.068571429,0.1953125,0.515463918,0.565333333,0.539956803,0.405,0.066298343,0.515463918,0.051948052,0.376623377,0.332061069,0.305555556,0.041811847,0.053333333,0.466666667,0.517751479,0.331719128,0.296735905,0.353773585,0.386666667,0.326,0.381176471,0.056155508,0.352941176,0.034285714,0.612403101,0.64,0.461254613,0.764705882,0.619469027,0.7176781,0.603773585,0.829268293,0.734513274,0.646039604,0.756272401,0.369620253,1,0.397142857,0.635170604,0.533762058,0.632142857,0.620071685,0.858044164,0.697452229,0.829608939,0.814035088,0.756676558,0.191666667,0.476808905,0.486666667,0.406666667,0.225,0.76,4
21-1093.00,Social and Human Service Assistants,"Assist other social and human service providers in providing client services in a wide variety of fields, such as psychology, rehabilitation, or social work, including support for families. May assist clients in identifying and obtaining available benefits and social and community services. May assist social workers with developing, organizing, and conducting programs to prevent and resolve problems relevant to substance abuse, human relationships, rehabilitation, or dependent care.",0.102669405,0.401069519,0.382716049,0.166030534,0.571428571,0.3425,0.123333333,0.174528302,0.102209945,0.111111111,0.415555556,0.183544304,0.644329897,0.617924528,0.031007752,0.09765625,0.082222222,0.324675325,0.355670103,0.358974359,0.024640657,0.288256228,0.667655786,0.354005168,0.453608247,0.211428571,0.365234375,0.515463918,0.533333333,0.568034557,0.56,0.033149171,0.484536082,0.324675325,0.134199134,0.118320611,0.388888889,0.303135889,0.082222222,0.533333333,0.479289941,0.515738499,0.296735905,0.117924528,0.193333333,0.476,0.324705882,0.244060475,0.381176471,0.32,0.581395349,0.613333333,0.269372694,0.598039216,0.495575221,0.572559367,0.874213836,0.8,1,0.71039604,0.630824373,0.453164557,0.733333333,0.374285714,0.372703412,0.823151125,0.514285714,0.458781362,0.668769716,0.815286624,0.865921788,0.610526316,0.727002967,0.158333333,0.549165121,0.435,0.3,0.046666667,0.848333333,4
21-1094.00,Community Health Workers,"Promote health within a community by assisting individuals to adopt healthy behaviors. Serve as an advocate for the health needs of individuals by assisting community residents in effectively communicating with healthcare providers or social service agencies. Act as liaison or advocate and implement programs that promote, maintain, and improve individual and overall community health. May deliver health-related preventive services such as blood pressure, glaucoma, and hearing screenings. May collect data to help identify community health needs.",0.486652977,0.36631016,0.382716049,0.381679389,0.5,0.5,0.123333333,0.235849057,0.171270718,0.222222222,0.386666667,0.552742616,0.582474227,0.617924528,0.160206718,0.2421875,0.137777778,0.298701299,0.451030928,0.397435897,0.486652977,0.398576512,0.519287834,0.483204134,0.324742268,0.211428571,0.4140625,0.484536082,0.501333333,0.514038877,0.56,0.20441989,0.451030928,0.324675325,0.296536797,0.309160305,0.305555556,0.216027875,0.164444444,0.568,0.443786982,0.331719128,0.367952522,0.353773585,0.304444444,0.426,0.381176471,0.406047516,0.470588235,0.285714286,0.547803618,0.555555556,0.450184502,0.630718954,0.349557522,0.540897098,0.874213836,0.756097561,1,0.72029703,0.731182796,0.518987342,0.70877193,0.368571429,0.593175853,0.909967846,0.582142857,0.598566308,0.65615142,0.850318471,0.905027933,0.480701754,0.738872404,0.203333333,0.3283859,0.421666667,0.415,0.166666667,0.93,4
21-1099.00,"Community and Social Service Specialists, All Other",All community and social service specialists not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
21-2011.00,Clergy,Conduct religious worship and perform other spiritual functions associated with beliefs and practices of religious faith or denomination. Provide spiritual and moral guidance and assistance to members.,0.513347023,0.401069519,0.537037037,0.452290076,0.571428571,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0,0.613402062,0.70754717,0.289405685,0.31640625,0.275555556,0.242424242,0.484536082,0.557692308,0.486652977,0.220640569,0.816023739,0.57881137,0.453608247,0.211428571,0.4140625,0.515463918,0.666666667,0.704103672,0.5,0.240331492,0.613402062,0.324675325,0.404761905,0.309160305,0.388888889,0.303135889,0.248888889,1,0.73964497,0.515738499,0.296735905,0.382075472,0.415555556,0.452,0.294117647,0.190064795,0.352941176,0.105714286,0.612403101,0.64,0.509225092,0.486928105,0.199115044,0.525065963,1,0.965853659,1,1,0.806451613,0.524050633,1,0.642857143,0.811023622,0.909967846,0.685714286,0.745519713,0.741324921,1,0.924581006,0.645614035,0.824925816,0.406666667,0.237476809,0.528333333,0.185,0.183333333,0.818333333,5
21-2021.00,"Directors, Religious Activities and Education","Coordinate or design programs and conduct outreach to promote the religious education or activities of a denominational group. May provide counseling, guidance, and leadership relative to marital, health, financial, and religious problems.",0.513347023,0.401069519,0.345679012,0.452290076,0.5,0.185,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.025316456,0.548969072,0.646226415,0.289405685,0.31640625,0.275555556,0.270562771,0.417525773,0.397435897,0.486652977,0.332740214,0.667655786,0,0.386597938,0.211428571,0.4375,0.515463918,0.565333333,0.568034557,0.435,0.240331492,0.484536082,0.324675325,0.404761905,0.309160305,0.305555556,0.303135889,0.248888889,0.6,0.517751479,0.484261501,0.296735905,0.382075472,0.415555556,0.326,0.324705882,0.164146868,0.498823529,0.068571429,0.612403101,0.64,0.645756458,0.774509804,0.42920354,0.525065963,0.820754717,0.814634146,0.90560472,0.772277228,0.806451613,0.617721519,0.954385965,0.622857143,0.842519685,0.881028939,0.632142857,0.70609319,0.678233438,0.885350318,0.910614525,0.624561404,0.801186944,0.396666667,0.287569573,0.86,0.285,0,1,4
21-2099.00,"Religious Workers, All Other",All religious workers not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
23-1011.00,Lawyers,"Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",0.513347023,0.43315508,0.654320988,0.452290076,0.714285714,0.06,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.156118143,0.613402062,0.794811321,0.289405685,0.31640625,0.275555556,0.108225108,0.579896907,0.717948718,0.486652977,0.377224199,0.738872404,0.57881137,0.644329897,0.211428571,0.390625,0.773195876,0.8,0.730021598,0.56,0.240331492,0.515463918,0.324675325,0.404761905,0.309160305,0.388888889,0.303135889,0.248888889,0.8,0.479289941,0.515738499,0.296735905,0.382075472,0.415555556,0.4,0.145882353,0.190064795,0.470588235,0.068571429,0.870801034,0.862222222,0.767527675,0.535947712,0.836283186,0.810026385,0.396226415,0.8,0.383480826,0.252475248,0.781362007,0.569620253,1,0.808571429,0.732283465,0.372990354,0.735714286,0.810035842,0.741324921,0.426751592,0.675977654,0.747368421,0.857566766,0.233333333,0.552875696,0.751666667,0.563333333,0.02,0.413333333,5
23-1012.00,Judicial Law Clerks,Assist judges in court or by conducting research or preparing legal documents.,0.513347023,0.331550802,0.5,0.452290076,0.571428571,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.444444444,0.23628692,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.19047619,0.515463918,0.557692308,0,0.444839858,0.667655786,0.57881137,0.548969072,0.211428571,0.4140625,0.708762887,0.634666667,0.48812095,0.5,0.240331492,0.451030928,0.324675325,0.404761905,0.309160305,0.305555556,0.303135889,0.248888889,0.568,0.556213018,0.423728814,0.296735905,0.382075472,0.415555556,0.276,0.117647059,0.352051836,0.324705882,0.105714286,0.839793282,0.751111111,0.715867159,0.437908497,1,0.828496042,0.550314465,0.829268293,0.256637168,0.544554455,0.555555556,0.392405063,1,0.82,0.183727034,0.205787781,0.571428571,0.573476703,0.643533123,0.522292994,0.463687151,0.501754386,0.744807122,0.178333333,0.647495362,0.585,0.501666667,0.1,0.396666667,5
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers","Conduct hearings to recommend or make decisions on claims concerning government programs or other government-related matters. Determine liability, sanctions, or penalties, or recommend the acceptance or rejection of claims or settlements.",0.075975359,0.43315508,0.422839506,0.045801527,0.785714286,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.23628692,0.582474227,0.528301887,0.289405685,0.31640625,0.275555556,0.19047619,0.742268041,0.599358974,0.075975359,0.355871886,0.629080119,0.57881137,0.548969072,0.211428571,0.4375,0.773195876,0.8,0.514038877,0.53,0.240331492,0.515463918,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.701333333,0.591715976,0.394673123,0.296735905,0.382075472,0.415555556,0.4,0.028235294,0.082073434,0.176470588,0.32,0.870801034,0.862222222,0.645756458,0.336601307,0.867256637,0.839050132,0.286163522,0.829268293,0.348082596,0.462871287,0.308243728,0.113924051,1,0.737142857,0.763779528,0.173633441,0.560714286,0.756272401,0.870662461,0.538216561,0.491620112,0.578947368,0.765578635,0.121666667,0.719851577,0.685,0.501666667,0,0.341666667,5
